/Users/jacksonhsieh/Desktop/ASR-wav2vec2.0/1_dataset/pretrain/raw_dataset/Podcast/wav
id1552145455/1000513900890/id1552145455-1000513900890-0001.wav	1009920
id1552145455/1000513900890/id1552145455-1000513900890-0002.wav	1057920
id1552145455/1000513900890/id1552145455-1000513900890-0003.wav	1072320
id1552145455/1000513900890/id1552145455-1000513900890-0004.wav	999840
id1552145455/1000513900890/id1552145455-1000513900890-0005.wav	1015680
id1552145455/1000513900890/id1552145455-1000513900890-0006.wav	962880
id1552145455/1000513900890/id1552145455-1000513900890-0007.wav	1126080
id1552145455/1000513900890/id1552145455-1000513900890-0008.wav	1092960
id1552145455/1000513900890/id1552145455-1000513900890-0009.wav	1023840
id1552145455/1000513900890/id1552145455-1000513900890-0010.wav	982560
id1552145455/1000513900890/id1552145455-1000513900890-0011.wav	993120
id1552145455/1000513900890/id1552145455-1000513900890-0012.wav	960480
id1552145455/1000513900890/id1552145455-1000513900890-0013.wav	1013280
id1552145455/1000513900890/id1552145455-1000513900890-0014.wav	1036320
id1552145455/1000513900890/id1552145455-1000513900890-0015.wav	1069440
id1552145455/1000513900890/id1552145455-1000513900890-0016.wav	970080
id1552145455/1000513900890/id1552145455-1000513900890-0017.wav	1070400
id1552145455/1000513900890/id1552145455-1000513900890-0018.wav	1107840
id1552145455/1000513900890/id1552145455-1000513900890-0019.wav	1016640
id1552145455/1000513900890/id1552145455-1000513900890-0021.wav	1364160
id1552145455/1000513900890/id1552145455-1000513900890-0022.wav	1063680
id1552145455/1000513900890/id1552145455-1000513900890-0023.wav	1236960
id1552145455/1000513900890/id1552145455-1000513900890-0024.wav	1068000
id1552145455/1000513900890/id1552145455-1000513900890-0025.wav	1181760
id1552145455/1000513900890/id1552145455-1000513900890-0026.wav	1299360
id1552145455/1000511899729/id1552145455-1000511899729-0001.wav	990720
id1552145455/1000511899729/id1552145455-1000511899729-0002.wav	1181280
id1552145455/1000511899729/id1552145455-1000511899729-0003.wav	1374720
id1552145455/1000511899729/id1552145455-1000511899729-0004.wav	1002240
id1552145455/1000511899729/id1552145455-1000511899729-0005.wav	1029120
id1552145455/1000511899729/id1552145455-1000511899729-0006.wav	960480
id1552145455/1000511899729/id1552145455-1000511899729-0007.wav	1059360
id1552145455/1000511899729/id1552145455-1000511899729-0008.wav	1121760
id1552145455/1000511899729/id1552145455-1000511899729-0009.wav	984000
id1552145455/1000511899729/id1552145455-1000511899729-0010.wav	1360800
id1552145455/1000511899729/id1552145455-1000511899729-0011.wav	994080
id1552145455/1000511899729/id1552145455-1000511899729-0012.wav	1003680
id1552145455/1000511899729/id1552145455-1000511899729-0013.wav	1104000
id1552145455/1000511899729/id1552145455-1000511899729-0014.wav	995040
id1552145455/1000511899729/id1552145455-1000511899729-0015.wav	1208640
id1552145455/1000511899729/id1552145455-1000511899729-0016.wav	1106880
id1552145455/1000511899729/id1552145455-1000511899729-0017.wav	1025280
id1552145455/1000511899729/id1552145455-1000511899729-0018.wav	972000
id1552145455/1000511899729/id1552145455-1000511899729-0019.wav	993600
id1552145455/1000511899729/id1552145455-1000511899729-0020.wav	991680
id1552145455/1000511899729/id1552145455-1000511899729-0021.wav	960480
id1552145455/1000511899729/id1552145455-1000511899729-0022.wav	960480
id1552145455/1000514814201/id1552145455-1000514814201-0001.wav	960480
id1552145455/1000514814201/id1552145455-1000514814201-0002.wav	1461600
id1552145455/1000514814201/id1552145455-1000514814201-0003.wav	1413120
id1552145455/1000514814201/id1552145455-1000514814201-0004.wav	1097760
id1552145455/1000514814201/id1552145455-1000514814201-0005.wav	1541760
id1552145455/1000514814201/id1552145455-1000514814201-0006.wav	970560
id1552145455/1000514814201/id1552145455-1000514814201-0007.wav	1028640
id1552145455/1000514814201/id1552145455-1000514814201-0008.wav	983040
id1552145455/1000514814201/id1552145455-1000514814201-0009.wav	1328160
id1552145455/1000514814201/id1552145455-1000514814201-0010.wav	1033920
id1552145455/1000515692205/id1552145455-1000515692205-0001.wav	991680
id1552145455/1000515692205/id1552145455-1000515692205-0002.wav	1260960
id1552145455/1000515692205/id1552145455-1000515692205-0003.wav	1136160
id1552145455/1000515692205/id1552145455-1000515692205-0004.wav	1685280
id1552145455/1000515692205/id1552145455-1000515692205-0005.wav	1117440
id1552145455/1000515692205/id1552145455-1000515692205-0006.wav	1130880
id1552145455/1000515692205/id1552145455-1000515692205-0007.wav	1455840
id1552145455/1000515692205/id1552145455-1000515692205-0008.wav	1061280
id1552145455/1000515692205/id1552145455-1000515692205-0009.wav	1164960
id1552145455/1000515692205/id1552145455-1000515692205-0010.wav	1054560
id1552145455/1000515692205/id1552145455-1000515692205-0011.wav	2140800
id1552145455/1000515692205/id1552145455-1000515692205-0012.wav	1527840
id1552145455/1000515692205/id1552145455-1000515692205-0013.wav	1064640
id1552145455/1000515692205/id1552145455-1000515692205-0014.wav	1217280
id1552145455/1000515692205/id1552145455-1000515692205-0015.wav	1113600
id1552145455/1000515692205/id1552145455-1000515692205-0016.wav	1113600
id1552145455/1000515692205/id1552145455-1000515692205-0017.wav	1104000
id1552145455/1000515692205/id1552145455-1000515692205-0018.wav	960480
id1552145455/1000515692205/id1552145455-1000515692205-0019.wav	1004640
id1552145455/1000515692205/id1552145455-1000515692205-0020.wav	1003680
id1552145455/1000515692205/id1552145455-1000515692205-0021.wav	968160
id1552145455/1000515692205/id1552145455-1000515692205-0022.wav	1032000
id1552145455/1000515692205/id1552145455-1000515692205-0023.wav	998400
id1552145455/1000515692205/id1552145455-1000515692205-0024.wav	1054080
id1552145455/1000513024367/id1552145455-1000513024367-0001.wav	1068480
id1552145455/1000513024367/id1552145455-1000513024367-0002.wav	960480
id1552145455/1000513024367/id1552145455-1000513024367-0003.wav	1284000
id1552145455/1000513024367/id1552145455-1000513024367-0004.wav	984000
id1552145455/1000513024367/id1552145455-1000513024367-0005.wav	960480
id1552145455/1000513024367/id1552145455-1000513024367-0006.wav	998400
id1552145455/1000513024367/id1552145455-1000513024367-0007.wav	1414080
id1552145455/1000513024367/id1552145455-1000513024367-0008.wav	1178880
id1552145455/1000513024367/id1552145455-1000513024367-0009.wav	1038720
id1552145455/1000513024367/id1552145455-1000513024367-0010.wav	1150560
id1552145455/1000513024367/id1552145455-1000513024367-0011.wav	975840
id1552145455/1000513024367/id1552145455-1000513024367-0012.wav	982080
id1552145455/1000513024367/id1552145455-1000513024367-0013.wav	978240
id1552145455/1000513024367/id1552145455-1000513024367-0014.wav	1352160
id1552145455/1000513024367/id1552145455-1000513024367-0015.wav	964320
id1552145455/1000513024367/id1552145455-1000513024367-0016.wav	1143840
id1552145455/1000513024367/id1552145455-1000513024367-0017.wav	1200960
id1552145455/1000513024367/id1552145455-1000513024367-0018.wav	1109760
id1552145455/1000513024367/id1552145455-1000513024367-0019.wav	1006080
id1552145455/1000513024367/id1552145455-1000513024367-0020.wav	1217280
id1552145455/1000513024367/id1552145455-1000513024367-0021.wav	982560
id1552145455/1000513024367/id1552145455-1000513024367-0022.wav	1023360
id1552145455/1000513024367/id1552145455-1000513024367-0023.wav	983520
id1552145455/1000513024367/id1552145455-1000513024367-0024.wav	999840
id1552145455/1000513024367/id1552145455-1000513024367-0025.wav	987360
id1552145455/1000513024367/id1552145455-1000513024367-0026.wav	1019040
id1552145455/1000513024367/id1552145455-1000513024367-0027.wav	1099680
id1552145455/1000515692298/id1552145455-1000515692298-0001.wav	1012320
id1552145455/1000515692298/id1552145455-1000515692298-0002.wav	996000
id1552145455/1000515692298/id1552145455-1000515692298-0003.wav	992640
id1552145455/1000515692298/id1552145455-1000515692298-0004.wav	1005600
id1552145455/1000515692298/id1552145455-1000515692298-0005.wav	991200
id1552145455/1000515692298/id1552145455-1000515692298-0006.wav	960480
id1552145455/1000515692298/id1552145455-1000515692298-0007.wav	972480
id1552145455/1000515692298/id1552145455-1000515692298-0008.wav	960480
id1552145455/1000515692298/id1552145455-1000515692298-0009.wav	971520
id1552145455/1000515692298/id1552145455-1000515692298-0010.wav	1005120
id1552145455/1000515692298/id1552145455-1000515692298-0011.wav	960480
id1552145455/1000515692298/id1552145455-1000515692298-0012.wav	1103040
id1552145455/1000515692298/id1552145455-1000515692298-0013.wav	1047840
id1552145455/1000515692298/id1552145455-1000515692298-0014.wav	960480
id1552145455/1000515692298/id1552145455-1000515692298-0015.wav	1018080
id1552145455/1000515692206/id1552145455-1000515692206-0001.wav	1232640
id1552145455/1000515692206/id1552145455-1000515692206-0002.wav	1010400
id1552145455/1000515692206/id1552145455-1000515692206-0003.wav	1042080
id1552145455/1000515692206/id1552145455-1000515692206-0004.wav	1116960
id1552145455/1000515692206/id1552145455-1000515692206-0005.wav	1049280
id1552145455/1000515692206/id1552145455-1000515692206-0006.wav	1133280
id1552145455/1000515692206/id1552145455-1000515692206-0007.wav	1007520
id1552145455/1000515692206/id1552145455-1000515692206-0008.wav	1019520
id1552145455/1000515692206/id1552145455-1000515692206-0009.wav	1431360
id1552145455/1000515692206/id1552145455-1000515692206-0010.wav	1128000
id1552145455/1000515692206/id1552145455-1000515692206-0011.wav	1055040
id1552145455/1000515692206/id1552145455-1000515692206-0012.wav	984480
id1552145455/1000515692206/id1552145455-1000515692206-0013.wav	1254240
id1552145455/1000515692206/id1552145455-1000515692206-0014.wav	1055040
id1552145455/1000515692206/id1552145455-1000515692206-0015.wav	1056000
id1552145455/1000515692206/id1552145455-1000515692206-0016.wav	1111680
id1552145455/1000515692206/id1552145455-1000515692206-0017.wav	1102080
id1552145455/1000515692206/id1552145455-1000515692206-0018.wav	1144320
id1552145455/1000515692206/id1552145455-1000515692206-0019.wav	1151520
id1552145455/1000515692206/id1552145455-1000515692206-0020.wav	1234080
id1552145455/1000515692206/id1552145455-1000515692206-0021.wav	1024800
id1552145455/1000515692206/id1552145455-1000515692206-0022.wav	1013760
id1552145455/1000515692206/id1552145455-1000515692206-0023.wav	1015200
id1552145455/1000515692206/id1552145455-1000515692206-0024.wav	1010400
id1552145455/1000515692206/id1552145455-1000515692206-0025.wav	1098720
id1552145455/1000515692206/id1552145455-1000515692206-0026.wav	1090080
id1552145455/1000515692297/id1552145455-1000515692297-0001.wav	1428000
id1552145455/1000515692297/id1552145455-1000515692297-0002.wav	1064160
id1552145455/1000515692297/id1552145455-1000515692297-0003.wav	985920
id1552145455/1000515692297/id1552145455-1000515692297-0004.wav	1303200
id1552145455/1000515692297/id1552145455-1000515692297-0005.wav	1025760
